2020 Tract,ID,Population,Households,Male,Female,Employed,Unemployed,NLF,No education,Primary,Secondary,Graduate,Gen Z,Millennial,Gen X,Baby Boomer,Silent,Poverty Level,Low,Lower Middle,Median,Middle Middle,Upper Middle,High,HH Size,HH Num Kids
213201,CT-2132.01,3534,1631,0.4101,0.5899,0.657,0.104,0.239,0.03751,0.1122,0.31261,0.53768,0.2605,0.21874,0.28342,0.15712,0.08021,0.365,0.114,0.18,0.155,0.109,0.051,0.026,2.62,0.58
213202,CT-2132.02,3322,1323,0.4789,0.5211,0.663,0.063,0.274,0.04306,0.12951,0.44965,0.37778,0.21141,0.27748,0.20973,0.26033,0.04105,0.29071,0.18981,0.10889,0.22777,0.06394,0.05894,0.05994,2.89,0.48
213310,CT-2133.1,2437,1029,0.49982,0.50018,0.782,0.048,0.17,0.05619,0.16903,0.3475,0.42729,0.20635,0.28881,0.20635,0.27371,0.02478,0.22422,0.15516,0.07608,0.20721,0.1031,0.13514,0.0991,2.64,0.32
213320,CT-2133.2,2267,1031,0.51744,0.48256,0.71,0.016,0.274,0.04839,0.14568,0.38502,0.42092,0.23669,0.27068,0.15889,0.25758,0.07617,0.453,0.132,0.196,0.051,0.063,0.064,0.041,2.56,0.38
213401,CT-2134.01,3863,1662,0.49232,0.50768,0.743,0.043,0.214,0.05304,0.15882,0.36158,0.42655,0.29177,0.33395,0.18207,0.16916,0.02305,0.28858,0.17335,0.17435,0.17435,0.12325,0.0521,0.01403,2.9,0.67
213402,CT-2134.02,4187,1740,0.42823,0.57177,0.644,0.061,0.295,0.04835,0.14476,0.36606,0.44082,0.27154,0.30218,0.25,0.15031,0.02598,0.346,0.051,0.247,0.151,0.126,0.06,0.019,2.87,0.62
214000,CT-2140,2994,1320,0.49459,0.50541,0.692,0.086,0.222,0.00671,0.01974,0.12199,0.85156,0.26799,0.1732,0.21679,0.27355,0.06846,0.07207,0.08108,0.04805,0.0951,0.1011,0.10711,0.4955,2.93,0.8
214100,CT-2141,2999,1679,0.46971,0.53029,0.777,0.047,0.176,0.00186,0.00597,0.12682,0.86535,0.20049,0.23785,0.25881,0.23299,0.06987,0.067,0.083,0.107,0.067,0.157,0.15,0.369,2.1,0.42
214400,CT-2144,2856,1804,0.47345,0.52655,0.849,0.112,0.039,0.00114,0.00304,0.07704,0.91879,0.12923,0.50553,0.23393,0.12267,0.00864,0.175,0.023,0.049,0.181,0.151,0.118,0.303,1.7,0.15
214501,CT-2145.01,2706,1520,0.48055,0.51945,0.687,0.047,0.266,0.00444,0.01293,0.08162,0.90101,0.20563,0.38113,0.23146,0.15232,0.02947,0.124,0.009,0.056,0.147,0.217,0.168,0.279,2.27,0.49
214503,CT-2145.03,2750,1416,0.47031,0.52969,0.666,0.03,0.304,0,0,0.14025,0.85975,0.2337,0.29656,0.25008,0.15212,0.06754,0.16084,0.06593,0.0989,0.14785,0.17782,0.14386,0.2048,2.35,0.43
214504,CT-2145.04,3013,1595,0.46075,0.53925,0.691,0.117,0.192,0,0,0.05659,0.94341,0.36612,0.30539,0.18192,0.11976,0.0268,0.20979,0.05495,0.12887,0.10789,0.1019,0.22877,0.16783,2.44,0.6
214505,CT-2145.05,1172,786,0.45677,0.54323,0.8,0.047,0.153,0,0,0.10012,0.89988,0.32869,0.37623,0.23115,0.00738,0.05656,0.21,0.032,0.098,0.212,0.07,0.141,0.237,1.66,0.2
214600,CT-2146,2187,1263,0.46522,0.53478,0.762,0.049,0.189,0.00196,0.00637,0.07304,0.91863,0.11492,0.44119,0.16674,0.1379,0.13925,0.126,0.022,0.047,0.094,0.141,0.201,0.369,1.81,0.14
214700,CT-2147,2165,1100,0.45875,0.54125,0.65,0.081,0.269,0.00734,0.0215,0.05873,0.91243,0.1705,0.24181,0.20771,0.27148,0.1085,0.126,0.071,0.045,0.147,0.088,0.132,0.391,2.09,0.25
214800,CT-2148,2502,1494,0.43008,0.56992,0.763,0.079,0.158,0.00668,0.01962,0.08639,0.88731,0.12467,0.39182,0.22471,0.18151,0.0773,0.14729,0.02906,0.09118,0.18537,0.03908,0.24048,0.26754,1.87,0.25
214902,CT-2149.02,2322,1583,0.46664,0.53336,0.802,0.054,0.144,0.00222,0.00711,0.06136,0.9293,0.09891,0.45348,0.21081,0.11148,0.12531,0.0951,0.06106,0.09009,0.09109,0.12613,0.32533,0.21121,1.62,0.17
214903,CT-2149.03,1635,1223,0.50694,0.49306,0.609,0.027,0.364,0.01264,0.03726,0.06853,0.88157,0.11553,0.37592,0.20477,0.19621,0.10758,0.24324,0.03003,0.18218,0.19319,0.1001,0.12012,0.13113,1.35,0.02
214904,CT-2149.04,1330,833,0.41942,0.58058,0.792,0.003,0.205,0.01042,0.03045,0.03526,0.92388,0.10119,0.40253,0.27232,0.19866,0.0253,0.06807,0.13413,0.1011,0.22122,0.05005,0.03103,0.39439,1.73,0.15
215101,CT-2151.01,2742,1766,0.44925,0.55075,0.86,0.085,0.055,0.00163,0.00448,0.05248,0.94142,0.15619,0.54413,0.16309,0.13004,0.00654,0.129,0.039,0.143,0.252,0.067,0.136,0.234,1.69,0.14
215102,CT-2151.02,2786,1929,0.47697,0.52303,0.83,0.095,0.075,0.00192,0.00616,0.0562,0.93572,0.11612,0.53658,0.26776,0.06747,0.01207,0.16983,0.04795,0.06294,0.1978,0.21878,0.16583,0.13686,1.58,0.13
216100,CT-2161,1913,964,0.5139,0.4861,0.599,0.038,0.363,0.01073,0.0316,0.18187,0.77579,0.17467,0.1992,0.24975,0.28679,0.08959,0.084,0.109,0.062,0.129,0.057,0.246,0.313,2.16,0.29
216201,CT-2162.01,2332,1393,0.4391,0.5609,0.814,0.011,0.175,0.0036,0.0103,0.10144,0.88465,0.21231,0.25981,0.30029,0.21272,0.01487,0.202,0.051,0.055,0.156,0,0.214,0.322,1.78,0.21
216202,CT-2162.02,2545,1421,0.48023,0.51977,0.793,0.039,0.168,0.00721,0.02204,0.14498,0.82577,0.12093,0.37352,0.28014,0.18676,0.03865,0.041,0.033,0.167,0.194,0.104,0.186,0.275,1.93,0.15
216301,CT-2163.01,1362,614,0.57206,0.42794,0.564,0.058,0.378,0.00162,0.00565,0.09612,0.89661,0.16473,0.18797,0.24675,0.30212,0.09843,0.013,0.023,0,0.3,0.135,0.086,0.443,2.57,0.47
216302,CT-2163.02,2807,1601,0.51656,0.48344,0.812,0.021,0.167,0.00389,0.01166,0.09405,0.8904,0.16257,0.44365,0.14242,0.18545,0.06592,0.142,0.041,0.055,0.195,0.13,0.246,0.191,1.87,0.16
216401,CT-2164.01,3433,1839,0.46593,0.53407,0.749,0.071,0.18,0.00716,0.02115,0.10539,0.8663,0.19381,0.32066,0.22985,0.18161,0.07406,0.198,0.081,0.071,0.074,0.183,0.203,0.19,2.03,0.23
216402,CT-2164.02,2155,1141,0.42243,0.57757,0.734,0.073,0.193,0.00498,0.01545,0.22123,0.75835,0.13094,0.3391,0.22548,0.20639,0.09809,0.2032,0.01502,0.06907,0.17417,0.2032,0.14414,0.19119,2.12,0.3
216700,CT-2167,3242,1552,0.46922,0.53078,0.757,0.033,0.21,0.00696,0.02088,0.16838,0.80378,0.13167,0.36104,0.22341,0.22937,0.05451,0.14,0.055,0.059,0.122,0.086,0.298,0.24,2.17,0.18
216800,CT-2168,2681,1388,0.49486,0.50514,0.799,0.038,0.163,0.01282,0.03887,0.11106,0.83725,0.18763,0.25689,0.24629,0.2424,0.06678,0.08609,0.08509,0.09109,0.11512,0.04805,0.19219,0.38238,2.23,0.39
216901,CT-2169.01,2337,1276,0.42459,0.57541,0.654,0.048,0.298,0.01074,0.03268,0.19281,0.76377,0.1373,0.29385,0.21885,0.22787,0.12213,0.16184,0.05195,0.08891,0.14685,0.10889,0.0959,0.34565,2.02,0.23
216902,CT-2169.02,1988,1190,0.37714,0.62286,0.821,0.119,0.06,0.00449,0.01402,0.17386,0.80763,0.20607,0.31095,0.23735,0.20009,0.04554,0.228,0.093,0.012,0.108,0.097,0.209,0.253,1.82,0.36
217001,CT-2170.01,2102,1020,0.45547,0.54453,0.694,0.075,0.231,0.0124,0.03777,0.12514,0.82469,0.32023,0.23619,0.21362,0.15603,0.07393,0.12012,0.02903,0.06807,0.1992,0.05405,0.18318,0.34635,2.97,1.04
217002,CT-2170.02,3673,1938,0.46476,0.53524,0.749,0.028,0.223,0.00344,0.01063,0.20138,0.78455,0.2594,0.31176,0.25773,0.09662,0.07449,0.14685,0.06494,0.06793,0.09291,0.14585,0.24476,0.23676,2.35,0.59
217101,CT-2171.01,2357,908,0.54049,0.45951,0.7,0.232,0.068,0.02985,0.08955,0.38308,0.49751,0.36039,0.23844,0.27339,0.11321,0.01456,0.15015,0.04304,0.10811,0.1962,0.05506,0.16416,0.28328,3.26,0.97
217102,CT-2171.02,2431,1273,0.40068,0.59932,0.702,0.026,0.272,0.00463,0.01343,0.18203,0.79991,0.14344,0.32995,0.19707,0.28647,0.04307,0.13273,0.16267,0.05888,0.18862,0.1008,0.14172,0.21457,2.08,0.18
217200,CT-2172,3581,1736,0.54348,0.45652,0.721,0.047,0.232,0.02805,0.08383,0.25622,0.63189,0.18232,0.29578,0.24855,0.19763,0.07573,0.259,0.107,0.099,0.1,0.117,0.135,0.183,2.36,0.33
218110,CT-2181.1,2888,1249,0.49094,0.50906,0.64,0.108,0.252,0.03205,0.09615,0.38181,0.48998,0.24806,0.30705,0.20087,0.18441,0.05961,0.352,0.06,0.181,0.093,0.069,0.134,0.111,2.8,0.66
218120,CT-2181.2,3345,1360,0.47691,0.52309,0.6,0.036,0.364,0.04021,0.12031,0.41476,0.42473,0.19885,0.29677,0.21007,0.24863,0.04568,0.4004,0.12112,0.09109,0.17417,0.03804,0.11512,0.06006,3.03,0.71
218210,CT-2182.1,3060,1190,0.4971,0.5029,0.643,0.057,0.3,0.05341,0.15984,0.39649,0.39025,0.26012,0.26544,0.24357,0.19421,0.03665,0.24224,0.14915,0.19019,0.22422,0.03904,0.0971,0.05806,2.86,0.61
218220,CT-2182.2,3412,1442,0.49652,0.50348,0.733,0.05,0.217,0.026,0.07835,0.3053,0.59034,0.19129,0.26948,0.2544,0.25077,0.03407,0.195,0.061,0.13,0.137,0.053,0.168,0.256,2.67,0.36
218300,CT-2183,4660,2302,0.48532,0.51468,0.753,0.132,0.115,0.02041,0.06099,0.27103,0.64757,0.20313,0.37254,0.23055,0.14483,0.04895,0.13487,0.13786,0.11788,0.22478,0.10589,0.19481,0.08392,2.29,0.33
218400,CT-2184,3697,1413,0.5531,0.4469,0.731,0.042,0.227,0.03771,0.11347,0.32808,0.52074,0.32634,0.29607,0.20524,0.12348,0.04887,0.14086,0.12488,0.0959,0.17582,0.08691,0.25774,0.11788,3.29,0.83
218500,CT-2185,2249,959,0.48362,0.51638,0.608,0.042,0.35,0.0263,0.07945,0.40164,0.4926,0.28451,0.23796,0.2504,0.17536,0.05177,0.33766,0.11588,0.12488,0.07692,0.11189,0.12188,0.11089,2.76,0.57
218600,CT-2186,2617,1134,0.54365,0.45635,0.66,0.045,0.295,0.02139,0.06458,0.27766,0.63636,0.16264,0.34411,0.2571,0.18075,0.0554,0.147,0.095,0.171,0.183,0.201,0.114,0.089,2.57,0.42
218701,CT-2187.01,1843,858,0.44831,0.55169,0.688,0.084,0.228,0.02308,0.06859,0.31026,0.59808,0.24153,0.25896,0.25896,0.18476,0.05578,0.13387,0.11189,0.13886,0.32068,0.08891,0.07592,0.12987,2.48,0.43
218702,CT-2187.02,1824,868,0.46237,0.53763,0.653,0.093,0.254,0.02244,0.06795,0.46154,0.44808,0.2516,0.25111,0.21327,0.25995,0.02408,0.30831,0.11612,0.16016,0.22823,0.08609,0.06306,0.03804,2.53,0.59
218800,CT-2188,2212,972,0.52845,0.47155,0.605,0.053,0.342,0.02591,0.07724,0.32063,0.57622,0.20217,0.26845,0.19383,0.30304,0.03251,0.20879,0.10989,0.21678,0.21279,0.04795,0.12587,0.07792,2.65,0.48
218900,CT-2189,4842,2226,0.45041,0.54959,0.652,0.054,0.294,0.02476,0.07403,0.31914,0.58207,0.25968,0.31739,0.1885,0.20615,0.02828,0.28472,0.07992,0.19381,0.13686,0.13886,0.06194,0.1039,2.54,0.49
219010,CT-2190.1,2833,1044,0.52471,0.47529,0.648,0.061,0.291,0.04392,0.13219,0.37198,0.45191,0.27541,0.21858,0.23579,0.19259,0.07762,0.205,0.06,0.228,0.131,0.096,0.102,0.178,3.17,0.56
219020,CT-2190.2,3913,1366,0.51963,0.48037,0.583,0.137,0.28,0.04508,0.13492,0.34008,0.47991,0.33585,0.21459,0.23432,0.14254,0.07271,0.261,0.061,0.064,0.306,0.083,0.135,0.09,3.83,1.19
219300,CT-2193,3054,1461,0.40502,0.59498,0.683,0.084,0.233,0.02025,0.06114,0.34238,0.57623,0.27797,0.31175,0.17433,0.18683,0.04912,0.23477,0.12088,0.12388,0.15285,0.20779,0.11289,0.04695,2.65,0.7
219500,CT-2195,1722,833,0.46711,0.53289,0.635,0.046,0.319,0.00598,0.0186,0.31229,0.66312,0.21606,0.18489,0.19651,0.299,0.10354,0.16934,0.0982,0.07114,0.14028,0.17335,0.18838,0.15932,2.52,0.49
219700,CT-2197,3900,1328,0.48645,0.51355,0.648,0.042,0.31,0.03571,0.10682,0.44337,0.41409,0.31846,0.26572,0.20509,0.19247,0.01826,0.216,0.188,0.063,0.16,0.141,0.137,0.095,3.53,0.73
219800,CT-2198,2349,978,0.44528,0.55472,0.696,0.042,0.262,0.06391,0.19121,0.3635,0.38139,0.27112,0.30952,0.22235,0.15668,0.04032,0.229,0.123,0.176,0.152,0.139,0.08,0.101,2.98,0.67
219901,CT-2199.01,3481,1515,0.54086,0.45914,0.721,0.036,0.243,0.0464,0.13954,0.4454,0.36867,0.36965,0.33129,0.16682,0.11129,0.02094,0.238,0.084,0.258,0.212,0.054,0.137,0.017,3.11,0.99
219902,CT-2199.02,2772,1075,0.531,0.469,0.57,0.06,0.37,0.04111,0.12374,0.39471,0.44044,0.23811,0.31572,0.23943,0.15819,0.04855,0.15716,0.13013,0.13914,0.17217,0.08809,0.22322,0.09009,2.96,0.52
220000,CT-2200,3920,2114,0.45088,0.54912,0.653,0.116,0.231,0.01292,0.03877,0.36417,0.58414,0.24835,0.28792,0.20287,0.19104,0.06982,0.33766,0.08691,0.26274,0.0959,0.04895,0.13886,0.02897,2.26,0.52
220100,CT-2201,2158,1102,0.4427,0.5573,0.506,0.12,0.374,0.02086,0.06312,0.36773,0.5483,0.22651,0.15401,0.26512,0.20978,0.14457,0.36563,0.15185,0.07293,0.03996,0.06494,0.14186,0.16284,2.26,0.38
221110,CT-2211.1,2954,1071,0.48255,0.51745,0.636,0.123,0.241,0.06044,0.18171,0.47059,0.28727,0.28033,0.28478,0.21744,0.15277,0.06467,0.336,0.17,0.22,0.159,0.063,0.028,0.024,3.3,0.9
221120,CT-2211.2,2475,798,0.45478,0.54522,0.705,0.054,0.241,0.05274,0.1577,0.57104,0.21851,0.3628,0.27654,0.17394,0.15655,0.03017,0.303,0.119,0.143,0.187,0.098,0.124,0.026,3.9,1.06
221210,CT-2212.1,2745,877,0.50075,0.49925,0.655,0.043,0.302,0.04567,0.13744,0.43817,0.37872,0.25107,0.25766,0.27578,0.14102,0.07446,0.17483,0.13487,0.12088,0.23477,0.15584,0.06494,0.11389,3.78,0.75
221220,CT-2212.2,2730,972,0.53021,0.46979,0.681,0.055,0.264,0.06487,0.19417,0.47705,0.2639,0.26087,0.24448,0.2291,0.17124,0.09431,0.26174,0.08292,0.14086,0.25175,0.1009,0.06893,0.09291,3.3,0.64
221302,CT-2213.02,3521,1266,0.47978,0.52022,0.695,0.04,0.265,0.03641,0.10889,0.41912,0.43557,0.29775,0.28413,0.24073,0.12011,0.05728,0.34735,0.17117,0.08709,0.18418,0.00701,0.08909,0.11411,3.23,0.7
221303,CT-2213.03,2142,728,0.53689,0.46311,0.574,0.081,0.345,0.07207,0.2156,0.47707,0.23526,0.31229,0.258,0.22348,0.14731,0.05892,0.3,0.209,0.185,0.132,0.074,0.065,0.035,3.51,0.9
221304,CT-2213.04,2983,1167,0.47878,0.52122,0.582,0.033,0.385,0.05633,0.16862,0.39471,0.38034,0.25644,0.30362,0.20926,0.13459,0.09609,0.29071,0.09091,0.12887,0.21878,0.04196,0.18781,0.04096,3.26,0.85
221401,CT-2214.01,2868,1159,0.43951,0.56049,0.495,0.02,0.485,0.03122,0.09367,0.36192,0.51319,0.28622,0.20412,0.14424,0.20798,0.15744,0.48148,0.11011,0.09209,0.12613,0.05606,0.06907,0.06507,2.62,0.56
221402,CT-2214.02,2608,945,0.51192,0.48808,0.572,0.158,0.27,0.03349,0.1,0.3507,0.51581,0.26493,0.26915,0.18833,0.18201,0.09557,0.418,0.065,0.133,0.083,0.076,0.112,0.113,3.13,0.76
221500,CT-2215,2923,1095,0.51356,0.48644,0.631,0.075,0.294,0.03875,0.11666,0.40431,0.44027,0.26224,0.2435,0.19456,0.19124,0.10846,0.38739,0.16717,0.08909,0.07908,0.05706,0.1982,0.02202,3.34,0.8
221601,CT-2216.01,2756,969,0.51736,0.48264,0.679,0.107,0.214,0.05182,0.155,0.365,0.42818,0.28262,0.24291,0.25025,0.21221,0.01201,0.28428,0.14314,0.07908,0.14314,0.14314,0.11712,0.09009,3.25,0.62
221602,CT-2216.02,2246,923,0.50941,0.49059,0.659,0.033,0.308,0.04488,0.1341,0.52983,0.29119,0.29218,0.31543,0.20561,0.13747,0.0493,0.38162,0.07293,0.10889,0.17582,0.13886,0.11289,0.00899,2.94,0.59
221710,CT-2217.1,2614,965,0.47993,0.52007,0.623,0.137,0.24,0.04572,0.13663,0.41946,0.39819,0.33163,0.2522,0.16984,0.17423,0.07211,0.335,0.065,0.154,0.234,0.109,0.053,0.05,2.98,0.35
221810,CT-2218.1,2547,904,0.61934,0.38066,0.571,0.107,0.322,0.03978,0.11933,0.38663,0.45426,0.55535,0.22806,0.10996,0.0696,0.03702,0.477,0.135,0.063,0.091,0.053,0.098,0.083,3,0.34
221820,CT-2218.2,2337,957,0.50413,0.49587,0.561,0.305,0.134,0.00187,0.00654,0.09346,0.89813,0.57407,0.23668,0.0642,0.09652,0.02854,0.6026,0.05506,0.05606,0.13914,0.04705,0.07407,0.02603,2.27,0.1
221900,CT-2219,3940,902,0.53119,0.46881,0.455,0.16,0.385,0.02399,0.07196,0.40775,0.49631,0.74823,0.12101,0.0405,0.04513,0.04513,0.55155,0.14014,0.13113,0.14414,0,0.02302,0.01001,2.95,0.3
222001,CT-2220.01,2539,946,0.47859,0.52141,0.707,0.09,0.203,0.027,0.08147,0.34544,0.54609,0.23808,0.29487,0.25664,0.1569,0.05351,0.127,0.155,0.071,0.109,0.226,0.177,0.135,3.09,0.5
222002,CT-2220.02,4110,1406,0.49665,0.50335,0.637,0.097,0.266,0.06027,0.18112,0.41486,0.34375,0.34994,0.24159,0.18838,0.17518,0.04491,0.249,0.104,0.112,0.224,0.111,0.117,0.083,3.59,0.91
222100,CT-2221,3779,1205,0.50975,0.49025,0.672,0.073,0.255,0.0483,0.14524,0.38241,0.42405,0.27903,0.28769,0.21367,0.1946,0.02501,0.21,0.107,0.109,0.151,0.212,0.084,0.127,3.82,0.8
222200,CT-2222,3360,1264,0.56433,0.43567,0.664,0.058,0.278,0.03981,0.11944,0.37705,0.4637,0.3343,0.22702,0.25828,0.15868,0.02172,0.268,0.119,0.127,0.111,0.207,0.054,0.114,3.25,0.74
222500,CT-2225,4005,1229,0.43542,0.56458,0.658,0.043,0.299,0.05064,0.15191,0.41019,0.38726,0.35363,0.28401,0.19289,0.13115,0.03832,0.13814,0.10711,0.17017,0.24224,0.19019,0.08008,0.07207,4.22,1.13
222600,CT-2226,5081,1669,0.54913,0.45087,0.588,0.158,0.254,0.04136,0.12378,0.41775,0.41711,0.43033,0.2443,0.11916,0.1752,0.031,0.366,0.146,0.104,0.19,0.062,0.099,0.033,3.32,0.44
222700,CT-2227,3959,108,0.46982,0.53018,0.318,0.3,0.382,0,0,0.08911,0.91089,0.97626,0.01768,0.00278,0.00328,0,0.54655,0.11111,0,0.04605,0.14815,0.14815,0,2.59,0.8
224010,CT-2240.1,2585,1558,0.48864,0.51136,0.703,0.025,0.272,0.04101,0.12302,0.32065,0.51532,0.30816,0.34326,0.16383,0.13688,0.04787,0.32168,0.15684,0.15485,0.16883,0.01998,0.1009,0.07692,1.85,0.25
224020,CT-2240.2,2053,895,0.51566,0.48434,0.716,0.074,0.21,0.04798,0.14453,0.37098,0.43651,0.29469,0.3172,0.24246,0.14098,0.00467,0.35429,0.18762,0.18064,0.14172,0.06287,0.03992,0.03293,3.05,0.89
224200,CT-2242,2104,796,0.50988,0.49012,0.648,0.033,0.319,0.05399,0.16137,0.4985,0.28614,0.32988,0.27359,0.25952,0.12583,0.01118,0.333,0.152,0.161,0.163,0.123,0.019,0.049,3.29,0.86
224310,CT-2243.1,1696,611,0.48824,0.51176,0.717,0.046,0.237,0.06416,0.19177,0.37796,0.36611,0.26403,0.35917,0.17584,0.18119,0.01978,0.319,0.087,0.17,0.182,0.119,0.118,0.005,3.5,0.88
224320,CT-2243.2,2255,1155,0.43672,0.56328,0.597,0.05,0.353,0.08938,0.26813,0.3999,0.24259,0.25614,0.2616,0.19337,0.15634,0.13255,0.572,0.107,0.121,0.086,0.066,0.042,0.006,2.53,0.64
224410,CT-2244.1,2759,1140,0.50341,0.49659,0.623,0.05,0.327,0.05145,0.15487,0.24198,0.55171,0.36091,0.29894,0.13687,0.14096,0.06231,0.30931,0.25826,0.16016,0.11211,0.08208,0.04204,0.03604,2.58,0.39
224420,CT-2244.2,2202,883,0.41569,0.58431,0.667,0.162,0.171,0.0806,0.24244,0.34635,0.3306,0.37712,0.26229,0.1801,0.15028,0.03022,0.5956,0.08408,0.07508,0.13313,0.05506,0.04505,0.01201,2.72,0.61
224600,CT-2246,2646,790,0.50976,0.49024,0.671,0.084,0.245,0.07388,0.22216,0.46618,0.23777,0.37258,0.20736,0.2107,0.16756,0.04181,0.23924,0.10511,0.22422,0.27828,0.06106,0.07708,0.01502,3.91,1.01
224701,CT-2247.01,2861,264,0.45833,0.54167,0.368,0.107,0.525,0,0,0.05825,0.94175,0.80147,0.16882,0.01957,0.01014,0,0.356,0.163,0.057,0.068,0.114,0.178,0.064,2.97,0.27
224702,CT-2247.02,3133,714,0.53196,0.46804,0.419,0.252,0.329,0.03892,0.11976,0.06886,0.77246,0.90111,0.06995,0.0089,0.01622,0.00382,0.705,0.07,0.064,0.094,0.035,0.021,0.011,2.35,0.03
226001,CT-2260.01,1636,580,0.61155,0.38845,0.74,0.105,0.155,0.05072,0.1514,0.43603,0.36185,0.34816,0.37817,0.2059,0.05277,0.015,0.34665,0.16384,0.15984,0.08991,0.05694,0.18282,0,3.91,1.23
226002,CT-2260.02,1822,1157,0.56162,0.43838,0.772,0.081,0.147,0.04079,0.12303,0.20987,0.62632,0.24512,0.39568,0.21634,0.12127,0.02158,0.405,0.066,0.128,0.143,0.067,0.096,0.095,1.77,0.3
226410,CT-2264.1,2836,872,0.52909,0.47091,0.659,0.075,0.266,0.09154,0.27509,0.48467,0.1487,0.35799,0.24488,0.22959,0.12748,0.04005,0.33267,0.09491,0.26274,0.2018,0.08492,0.01399,0.00899,4.16,1.18
226420,CT-2264.2,4207,1330,0.5262,0.4738,0.629,0.117,0.254,0.07598,0.22826,0.47482,0.22093,0.32239,0.25545,0.2222,0.16289,0.03707,0.32567,0.12887,0.15285,0.22178,0.08891,0.04995,0.03197,4.05,1.08
226701,CT-2267.01,2373,646,0.57576,0.42424,0.666,0.033,0.301,0.04857,0.14622,0.54652,0.25869,0.30478,0.32757,0.2614,0.10625,0,0.091,0.211,0.178,0.107,0.183,0.08,0.15,4.85,1.43
226702,CT-2267.02,3858,892,0.48829,0.51171,0.665,0.136,0.199,0.063,0.18932,0.41372,0.33395,0.27899,0.39849,0.17596,0.12327,0.02329,0.34535,0.07508,0.14314,0.10911,0.1021,0.1972,0.02803,5.55,1.51
227010,CT-2270.1,3832,1106,0.5214,0.4786,0.625,0.161,0.214,0.09846,0.29537,0.42432,0.18185,0.37905,0.25388,0.2024,0.14514,0.01953,0.267,0.054,0.296,0.155,0.147,0.071,0.01,4.67,1.48
227020,CT-2270.2,2962,828,0.48524,0.51476,0.672,0.08,0.248,0.09087,0.27305,0.44243,0.19365,0.34218,0.25156,0.21908,0.14218,0.04501,0.171,0.093,0.174,0.251,0.109,0.161,0.041,4.48,1.15
228100,CT-2281,4010,1159,0.46346,0.53654,0.665,0.054,0.281,0.07588,0.22763,0.43158,0.26492,0.37044,0.25743,0.18237,0.16319,0.02657,0.27628,0.12813,0.07007,0.18118,0.23423,0.08509,0.02503,4.64,1.4
228210,CT-2282.1,3269,1038,0.46819,0.53181,0.636,0.13,0.234,0.07974,0.23923,0.44671,0.23432,0.32452,0.2379,0.18451,0.21042,0.04266,0.309,0.158,0.124,0.212,0.113,0.08,0.004,4.18,1.23
228220,CT-2282.2,3427,955,0.48619,0.51381,0.615,0.105,0.28,0.07725,0.23212,0.43037,0.26027,0.36137,0.24857,0.22261,0.1415,0.02595,0.26226,0.09409,0.18719,0.13914,0.11111,0.17217,0.03403,4.63,1.37
228310,CT-2283.1,3430,1034,0.47633,0.52367,0.677,0.062,0.261,0.08053,0.24197,0.42193,0.25558,0.36312,0.2703,0.22401,0.11782,0.02475,0.20921,0.14314,0.18118,0.18418,0.11411,0.10511,0.06306,4.41,1.36
228320,CT-2283.2,2296,718,0.51941,0.48059,0.626,0.059,0.315,0.07946,0.239,0.5055,0.17604,0.44541,0.25532,0.19463,0.1015,0.00314,0.26248,0.14471,0.18762,0.16367,0.12275,0.08084,0.03792,4.56,1.69
228410,CT-2284.1,2724,731,0.51017,0.48983,0.647,0.097,0.256,0.06194,0.18632,0.43855,0.31318,0.37412,0.2722,0.21565,0.12524,0.01278,0.22555,0.12575,0.18064,0.20659,0.06587,0.1487,0.04691,4.77,1.35
228420,CT-2284.2,2375,691,0.56428,0.43572,0.68,0.076,0.244,0.06362,0.19144,0.51706,0.22788,0.42485,0.2536,0.20968,0.10707,0.0048,0.23752,0.12974,0.19062,0.14172,0.1507,0.10878,0.04092,4.83,1.65
228500,CT-2285,3847,1166,0.47479,0.52521,0.641,0.095,0.264,0.05249,0.15748,0.57741,0.21262,0.345,0.30305,0.23329,0.10341,0.01525,0.38038,0.10711,0.07708,0.16216,0.14014,0.05105,0.08208,4.46,1.41
228600,CT-2286,3844,1120,0.49355,0.50645,0.65,0.086,0.264,0.06994,0.20948,0.4731,0.24748,0.34772,0.2761,0.24401,0.12042,0.01175,0.22,0.113,0.135,0.139,0.168,0.166,0.059,4.49,1.37
228710,CT-2287.1,2889,1028,0.50174,0.49826,0.653,0.048,0.299,0.08008,0.24025,0.44492,0.23475,0.34333,0.30037,0.21591,0.11473,0.02566,0.25,0.291,0.122,0.066,0.133,0.113,0.025,3.91,1.21
228720,CT-2287.2,3722,1105,0.5193,0.4807,0.646,0.076,0.278,0.0828,0.24876,0.45188,0.21656,0.36875,0.26274,0.21638,0.13217,0.01996,0.22923,0.09309,0.17718,0.17518,0.19119,0.12913,0.00501,4.57,1.42
228800,CT-2288,4086,1236,0.51762,0.48238,0.636,0.081,0.283,0.077,0.23133,0.51367,0.178,0.38848,0.20342,0.21823,0.16003,0.02984,0.275,0.137,0.207,0.143,0.067,0.15,0.021,4.39,1.34
228900,CT-2289,2235,754,0.42721,0.57279,0.515,0.225,0.26,0.08394,0.2525,0.45237,0.21119,0.4328,0.16974,0.22619,0.11943,0.05184,0.486,0.179,0.046,0.155,0.077,0.034,0.023,3.91,1.35
