Unnamed: 0,customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,labels,class
248,50,248,0.1865671641791045,9.73,7,12,29.8,14.55,49.41,0.0,6.25,0.0,0.0,0.0,3,5
249,50,249,0.23134328358208958,8.44,7,19,33.83,13.26,50.24,2.67,0.0,0.0,0.0,0.0,3,5
250,50,250,0.1417910447761194,8.83,7,22,14.89,18.35,62.46,4.3,0.0,0.0,0.0,0.0,1,1
251,50,251,0.19402985074626866,14.57,3,22,16.01,21.11,43.87,19.02,0.0,0.0,0.0,0.0,1,1
252,50,252,0.1492537313432836,6.6,6,22,14.5,7.97,72.12,5.41,0.0,0.0,0.0,0.0,1,1
253,50,253,0.22388059701492538,14.68,7,19,16.77,21.14,48.17,0.0,6.42,7.49,0.0,0.0,3,5
254,51,254,0.4477611940298507,3.3,3,9,10.49,57.3,24.89,3.62,0.0,0.0,0.0,3.7,5,6
255,51,255,0.30597014925373134,1.62,1,11,21.4,38.57,26.5,5.14,0.0,0.0,0.0,8.39,5,6
256,51,256,0.6716417910447761,4.2,6,11,22.94,53.47,12.47,5.11,0.0,0.0,0.0,6.0,3,5
257,51,257,0.4626865671641791,3.61,2,9,20.37,51.74,0.0,9.39,4.44,0.0,0.0,14.06,5,6
258,52,258,0.029850746268656712,30.64,7,21,0.0,0.0,0.0,56.1,43.9,0.0,0.0,0.0,0,0
259,53,259,0.7238805970149254,19.17,6,22,49.48,23.97,11.09,11.84,1.85,1.17,0.6,0.0,3,5
260,53,260,0.33582089552238803,17.09,6,8,24.58,60.87,5.12,4.47,4.95,0.0,0.0,0.0,5,6
261,53,261,0.6567164179104478,18.78,2,7,40.1,47.81,6.39,5.7,0.0,0.0,0.0,0.0,5,6
262,53,262,0.33582089552238803,16.47,7,22,49.67,45.03,0.0,0.0,5.29,0.0,0.0,0.0,3,5
263,53,263,0.30597014925373134,15.0,1,21,29.52,59.17,7.28,0.0,2.0,2.04,0.0,0.0,5,6
264,53,264,0.4104477611940298,16.45,7,18,48.84,44.59,5.29,0.0,1.29,0.0,0.0,0.0,3,5
265,53,265,0.4104477611940298,16.27,1,12,31.05,55.96,10.17,1.15,0.0,0.0,1.68,0.0,5,6
266,53,266,0.21641791044776118,15.0,7,22,42.16,33.29,8.87,7.34,8.35,0.0,0.0,0.0,3,5
267,53,267,0.4477611940298507,18.44,7,23,43.28,41.61,0.0,12.65,0.0,0.0,2.46,0.0,3,5
268,53,268,0.38805970149253727,15.64,7,12,45.38,45.49,9.13,0.0,0.0,0.0,0.0,0.0,3,5
269,53,269,0.32835820895522383,15.0,5,7,59.61,23.96,4.07,4.9,0.0,0.0,7.47,0.0,2,7
270,53,270,0.3134328358208955,20.32,7,21,41.35,46.19,9.7,2.76,0.0,0.0,0.0,0.0,3,5
271,53,271,0.30597014925373134,15.0,7,22,48.31,45.02,5.02,0.0,0.0,0.0,1.65,0.0,3,5
272,53,272,0.34328358208955223,15.47,6,20,38.6,45.69,3.39,8.39,0.0,0.0,3.93,0.0,3,5
273,54,273,0.40298507462686567,5.13,3,20,31.85,30.42,12.51,11.6,13.61,0.0,0.0,0.0,2,7
274,55,274,0.1417910447761194,0.81,1,16,29.17,0.0,9.2,16.26,5.76,0.0,39.61,0.0,6,8
275,55,275,0.1417910447761194,6.33,5,11,6.37,38.92,7.27,16.26,3.88,0.0,27.31,0.0,5,6
276,55,276,0.29104477611940294,3.35,6,9,20.92,52.1,10.29,2.25,0.0,0.0,14.44,0.0,5,6
277,55,277,0.06716417910447761,0.0,4,14,17.33,56.67,0.0,0.0,0.0,0.0,26.0,0.0,5,6
278,55,278,0.1417910447761194,0.3,1,19,14.97,56.63,5.93,0.0,0.0,0.0,22.47,0.0,5,6
279,55,279,0.11940298507462688,0.42,3,17,5.03,37.48,3.62,5.92,0.0,0.0,47.95,0.0,6,8
280,55,280,0.02238805970149254,0.48,3,17,9.64,29.57,9.54,0.0,20.32,0.0,30.94,0.0,6,8
281,55,281,0.2835820895522388,2.63,2,13,16.32,51.05,12.86,0.0,9.49,0.0,10.28,0.0,5,6
282,55,282,0.16417910447761194,0.0,1,23,33.27,45.99,2.61,0.0,0.0,0.0,18.13,0.0,5,6
283,55,283,0.12686567164179105,0.3,6,15,8.84,35.9,8.16,0.0,0.0,0.0,47.1,0.0,6,8
284,55,284,0.1492537313432836,2.26,7,21,7.9,37.77,10.57,30.14,0.0,0.0,13.61,0.0,3,5
285,55,285,0.24626865671641793,0.63,1,23,27.45,56.98,8.23,5.08,0.0,0.0,2.27,0.0,5,6
286,55,286,0.1865671641791045,2.02,3,13,20.07,43.57,3.78,0.0,7.67,0.0,24.91,0.0,5,6
287,55,287,0.12686567164179105,0.23,3,23,16.66,40.57,8.01,2.45,8.2,0.0,24.11,0.0,5,6
288,55,288,0.05970149253731343,0.14,3,21,2.9,18.06,9.15,16.07,8.8,0.0,45.02,0.0,6,8
289,56,289,0.21641791044776118,23.03,7,18,24.33,33.32,8.64,23.89,5.38,4.44,0.0,0.0,3,5
290,56,290,0.21641791044776118,0.0,1,16,20.38,34.56,8.54,13.38,17.53,5.61,0.0,0.0,5,6
291,56,291,0.39552238805970147,3.15,2,6,11.49,50.72,10.11,17.11,8.19,2.38,0.0,0.0,5,6
292,57,292,0.24626865671641793,5.65,4,20,6.03,4.07,49.06,4.93,0.0,0.0,35.92,0.0,1,1
293,58,293,0.08208955223880599,13.75,3,14,12.55,0.0,69.47,17.99,0.0,0.0,0.0,0.0,1,1
294,59,294,0.20895522388059704,11.39,1,13,0.0,0.0,53.03,15.7,23.44,7.83,0.0,0.0,1,1
295,60,295,0.08955223880597016,5.67,5,14,11.72,5.71,42.35,40.22,0.0,0.0,0.0,0.0,4,4
296,60,296,0.09701492537313433,0.67,1,17,40.79,48.75,10.46,0.0,0.0,0.0,0.0,0.0,5,6
297,60,297,0.4626865671641791,2.54,6,20,26.11,51.86,16.86,3.06,2.12,0.0,0.0,0.0,3,5
298,60,298,0.17910447761194032,2.87,4,17,38.98,22.55,35.23,3.24,0.0,0.0,0.0,0.0,2,7
299,60,299,0.02238805970149254,4.86,4,21,46.95,23.57,25.71,0.0,0.0,3.77,0.0,0.0,2,7
300,60,300,0.1492537313432836,0.0,3,18,59.03,26.62,14.34,0.0,0.0,0.0,0.0,0.0,2,7
301,60,301,0.00746268656716418,2.11,4,10,43.2,35.81,20.99,0.0,0.0,0.0,0.0,0.0,2,7
302,60,302,0.23134328358208958,0.0,1,18,40.19,33.14,24.96,1.71,0.0,0.0,0.0,0.0,2,7
303,60,303,0.00746268656716418,0.0,2,11,64.87,35.13,0.0,0.0,0.0,0.0,0.0,0.0,2,7
304,60,304,0.40298507462686567,6.21,3,13,23.04,68.28,8.68,0.0,0.0,0.0,0.0,0.0,5,6
305,61,305,0.16417910447761194,10.84,1,10,48.11,46.39,5.5,0.0,0.0,0.0,0.0,0.0,5,6
306,61,306,0.19402985074626866,0.0,2,14,14.74,51.78,22.2,6.31,4.96,0.0,0.0,0.0,5,6
307,61,307,0.19402985074626866,4.14,4,22,35.47,43.24,21.3,0.0,0.0,0.0,0.0,0.0,5,6
308,61,308,0.19402985074626866,7.63,6,15,11.51,65.48,9.33,0.0,13.67,0.0,0.0,0.0,5,6
309,61,309,0.23134328358208958,3.93,2,8,17.53,62.78,19.69,0.0,0.0,0.0,0.0,0.0,5,6
310,61,310,0.23134328358208958,15.86,1,23,34.73,36.12,21.67,4.98,2.5,0.0,0.0,0.0,2,7
311,61,311,0.23134328358208958,1.34,3,8,0.0,75.98,22.61,1.41,0.0,0.0,0.0,0.0,5,6
312,61,312,0.20895522388059704,2.17,3,9,24.8,39.78,35.42,0.0,0.0,0.0,0.0,0.0,5,6
313,62,313,0.0373134328358209,24.63,1,11,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,4
315,63,315,0.00746268656716418,0.0,2,9,0.0,0.0,3.8,0.0,0.0,0.0,96.2,0.0,6,8
316,64,316,0.16417910447761194,13.05,7,14,24.45,0.0,29.22,19.09,23.12,0.0,4.11,0.0,3,5
317,65,317,0.05223880597014926,19.25,7,13,12.43,0.0,19.22,0.0,0.0,0.0,68.36,0.0,6,8
319,66,319,0.23880597014925373,8.73,5,2,17.71,7.04,20.6,51.91,2.74,0.0,0.0,0.0,4,4
320,67,320,0.2835820895522388,0.4,1,10,16.75,44.11,34.78,4.36,0.0,0.0,0.0,0.0,5,6
321,67,321,0.1492537313432836,0.0,3,11,0.0,27.37,20.73,0.0,0.0,0.0,51.91,0.0,6,8
322,67,322,0.29850746268656714,13.67,3,13,14.86,43.06,33.41,8.67,0.0,0.0,0.0,0.0,5,6
323,67,323,0.20895522388059704,3.12,1,12,30.86,14.95,15.7,10.72,8.73,19.04,0.0,0.0,7,3
324,67,324,0.2835820895522388,0.46,7,19,10.77,83.35,5.88,0.0,0.0,0.0,0.0,0.0,5,6
325,67,325,0.25373134328358204,3.53,7,23,14.13,55.69,25.36,4.82,0.0,0.0,0.0,0.0,3,5
326,67,326,0.3134328358208955,2.68,3,12,5.01,63.44,23.96,7.59,0.0,0.0,0.0,0.0,5,6
327,67,327,0.29850746268656714,1.03,1,12,11.2,34.58,26.04,28.17,0.0,0.0,0.0,0.0,5,6
328,67,328,0.20149253731343283,2.96,1,11,34.8,40.76,15.56,0.0,8.87,0.0,0.0,0.0,5,6
329,67,329,0.22388059701492538,0.19,1,13,10.38,38.65,19.11,31.87,0.0,0.0,0.0,0.0,5,6
330,67,330,0.11940298507462688,0.0,5,13,0.0,56.32,43.68,0.0,0.0,0.0,0.0,0.0,5,6
331,67,331,0.20149253731343283,0.0,4,12,1.6,18.72,16.92,7.02,0.0,14.68,41.07,0.0,7,3
332,67,332,0.17910447761194032,0.0,1,13,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6
333,67,333,0.32835820895522383,5.62,2,14,19.09,33.42,25.95,16.13,0.0,5.41,0.0,0.0,5,6
334,67,334,0.29104477611940294,2.49,4,13,7.18,62.19,30.63,0.0,0.0,0.0,0.0,0.0,5,6
335,68,335,0.8134328358208955,6.99,7,23,50.98,12.72,17.57,9.78,8.95,0.0,0.0,0.0,3,5
336,68,336,0.2761194029850746,10.82,1,23,56.65,17.14,26.21,0.0,0.0,0.0,0.0,0.0,2,7
337,68,337,0.7388059701492536,2.6,6,20,58.55,9.82,21.33,7.71,0.0,0.0,2.59,0.0,3,5
338,68,338,0.13432835820895522,17.02,1,18,58.26,31.33,4.86,5.54,0.0,0.0,0.0,0.0,2,7
339,69,339,0.20895522388059704,9.03,3,8,45.2,43.31,11.49,0.0,0.0,0.0,0.0,0.0,5,6
340,69,340,0.21641791044776118,14.35,6,21,8.93,16.3,54.06,20.71,0.0,0.0,0.0,0.0,3,5
341,69,341,0.3731343283582089,8.0,6,7,49.08,33.77,6.62,2.66,0.0,0.0,0.0,7.87,3,5
342,69,342,0.12686567164179105,10.64,3,18,26.87,27.63,45.51,0.0,0.0,0.0,0.0,0.0,1,1
343,69,343,0.07462686567164178,13.51,4,8,5.34,44.42,20.75,0.0,29.49,0.0,0.0,0.0,0,0
344,69,344,0.05970149253731343,24.3,4,10,23.19,4.76,0.0,72.05,0.0,0.0,0.0,0.0,4,4
345,69,345,0.20895522388059704,19.3,7,12,28.79,16.1,45.04,0.0,10.08,0.0,0.0,0.0,3,5
346,69,346,0.6194029850746269,10.29,3,3,38.12,36.79,25.09,0.0,0.0,0.0,0.0,0.0,5,6
347,69,347,0.19402985074626866,5.57,7,2,2.39,34.56,40.77,22.27,0.0,0.0,0.0,0.0,3,5
348,70,348,0.3208955223880597,10.99,1,1,32.96,46.77,20.27,0.0,0.0,0.0,0.0,0.0,5,6
349,70,349,0.08208955223880599,27.05,1,15,19.01,0.0,0.0,0.0,0.0,0.0,80.99,0.0,6,8
350,70,350,0.12686567164179105,19.1,3,23,8.94,91.06,0.0,0.0,0.0,0.0,0.0,0.0,5,6
351,70,351,0.20895522388059704,1.28,5,9,21.68,43.72,12.24,17.62,4.74,0.0,0.0,0.0,3,5
352,70,352,0.2761194029850746,3.86,2,22,39.35,36.7,8.47,12.07,3.4,0.0,0.0,0.0,2,7
353,70,353,0.25373134328358204,9.86,3,12,38.48,35.86,25.67,0.0,0.0,0.0,0.0,0.0,2,7
354,70,354,0.17164179104477612,2.28,3,1,20.96,67.51,8.47,3.07,0.0,0.0,0.0,0.0,5,6
355,70,355,0.05970149253731343,18.36,1,12,19.88,10.96,16.73,0.0,0.0,0.0,52.44,0.0,6,8
356,71,356,0.11940298507462688,18.32,1,13,11.92,41.36,7.61,0.0,20.08,0.0,0.0,19.03,5,6
357,71,357,0.1044776119402985,17.37,1,14,44.52,18.44,37.04,0.0,0.0,0.0,0.0,0.0,2,7
358,71,358,0.07462686567164178,14.67,4,13,13.15,79.85,2.22,0.0,0.0,0.0,4.78,0.0,5,6
360,73,360,0.17910447761194032,6.75,1,19,55.42,0.0,44.58,0.0,0.0,0.0,0.0,0.0,2,7
361,74,361,0.1417910447761194,8.29,1,21,20.98,65.6,0.0,2.92,6.88,3.62,0.0,0.0,5,6
362,74,362,0.0,10.06,3,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,1
363,74,363,0.29104477611940294,21.85,1,21,17.49,33.93,41.59,4.83,2.15,0.0,0.0,0.0,5,6
364,74,364,0.20895522388059704,10.97,2,22,53.67,23.32,10.24,12.77,0.0,0.0,0.0,0.0,2,7
365,74,365,0.3805970149253731,5.75,4,21,26.03,42.08,17.06,14.83,0.0,0.0,0.0,0.0,5,6
366,75,366,0.3805970149253731,4.14,7,17,22.9,37.37,12.0,4.08,0.0,0.0,23.65,0.0,3,5
367,75,367,0.13432835820895522,4.74,2,7,38.22,18.28,2.65,2.73,0.0,0.0,38.12,0.0,2,7
368,75,368,0.23134328358208958,12.88,2,21,9.47,48.5,12.16,29.87,0.0,0.0,0.0,0.0,5,6
369,75,369,0.029850746268656712,1.31,7,20,12.81,87.19,0.0,0.0,0.0,0.0,0.0,0.0,5,6
370,75,370,0.20895522388059704,12.15,3,22,25.23,29.18,9.31,0.0,2.74,0.0,33.54,0.0,5,6
372,75,372,0.3656716417910448,4.05,1,20,19.4,39.52,14.5,17.52,0.0,4.44,4.61,0.0,5,6
374,75,374,0.26865671641791045,0.97,7,22,30.08,29.82,9.14,0.0,0.0,0.0,30.96,0.0,3,5
375,75,375,0.01492537313432836,9.91,1,19,16.01,18.75,0.0,49.97,15.27,0.0,0.0,0.0,4,4
376,75,376,0.1492537313432836,0.83,1,23,32.47,11.91,15.92,0.0,0.0,0.0,39.7,0.0,2,7
377,76,377,0.08208955223880599,8.58,5,12,41.74,0.0,39.87,18.4,0.0,0.0,0.0,0.0,2,7
378,76,378,0.13432835820895522,20.57,1,13,23.28,0.0,10.07,60.98,5.67,0.0,0.0,0.0,4,4
379,77,379,0.1044776119402985,0.86,1,11,20.83,15.74,8.33,14.22,0.0,0.0,40.88,0.0,6,8
380,77,380,0.08955223880597016,1.05,7,12,2.23,0.0,0.0,15.77,42.86,0.0,39.14,0.0,0,0
381,77,381,0.24626865671641793,6.23,7,22,40.61,4.87,12.28,8.83,19.9,2.83,10.67,0.0,3,5
382,77,382,0.15671641791044777,1.04,1,23,11.57,7.5,0.0,25.14,24.4,0.0,31.39,0.0,0,0
383,77,383,0.00746268656716418,4.16,1,23,0.0,0.0,81.68,18.32,0.0,0.0,0.0,0.0,1,1
384,77,384,0.0373134328358209,4.36,1,12,18.95,0.0,0.0,27.52,31.14,0.0,22.39,0.0,0,0
385,78,385,0.1044776119402985,3.91,2,13,12.16,72.81,4.41,10.61,0.0,0.0,0.0,0.0,5,6
386,78,386,0.17910447761194032,6.78,6,10,29.97,30.05,10.81,29.18,0.0,0.0,0.0,0.0,3,5
387,78,387,0.23134328358208958,13.22,7,12,4.21,33.98,9.18,52.63,0.0,0.0,0.0,0.0,4,4
388,79,388,0.12686567164179105,12.09,1,19,60.89,0.0,20.79,16.22,2.1,0.0,0.0,0.0,2,7
389,80,389,0.05223880597014926,1.38,4,21,13.79,0.0,39.16,0.0,0.0,0.0,47.05,0.0,6,8
390,80,390,0.11940298507462688,4.6,1,8,18.01,6.3,48.94,0.0,0.0,0.0,26.76,0.0,1,1
391,81,391,0.5373134328358209,19.93,5,10,22.75,49.57,8.08,3.05,16.56,0.0,0.0,0.0,5,6
392,81,392,0.16417910447761194,17.93,3,23,4.35,0.0,95.65,0.0,0.0,0.0,0.0,0.0,1,1
393,81,393,0.5671641791044776,17.83,2,22,22.61,35.52,16.14,5.08,5.94,13.42,1.3,0.0,5,6
394,81,394,0.40298507462686567,18.93,1,23,19.13,40.05,31.68,1.57,7.57,0.0,0.0,0.0,5,6
395,81,395,0.2835820895522388,15.89,4,11,18.4,65.31,11.91,0.0,4.37,0.0,0.0,0.0,5,6
396,82,396,0.29104477611940294,4.43,3,22,25.85,13.84,23.79,16.69,5.48,0.0,14.35,0.0,2,7
397,82,397,0.21641791044776118,5.5,4,19,29.66,12.0,37.75,0.0,0.0,0.0,20.58,0.0,2,7
398,82,398,0.38805970149253727,7.05,1,21,19.77,13.89,36.1,3.88,12.3,0.0,14.06,0.0,2,7
399,82,399,0.3507462686567164,14.62,5,13,14.77,15.8,31.46,32.96,5.01,0.0,0.0,0.0,3,5
400,82,400,0.4850746268656716,4.79,5,23,36.57,6.3,39.71,0.0,2.86,0.0,14.57,0.0,3,5
401,83,401,0.01492537313432836,10.08,2,19,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,4
402,83,402,0.20895522388059704,13.99,4,11,24.59,0.0,10.8,47.43,17.18,0.0,0.0,0.0,4,4
403,84,403,0.1119402985074627,4.22,5,0,19.05,54.07,26.88,0.0,0.0,0.0,0.0,0.0,5,6
404,85,404,0.05223880597014926,1.4,4,22,10.14,8.11,52.34,9.74,0.0,0.0,0.0,19.67,1,1
405,86,405,0.34328358208955223,6.96,2,13,55.0,15.87,13.73,12.59,0.0,0.0,2.81,0.0,2,7
406,86,406,0.29104477611940294,1.1,6,12,22.58,25.44,16.38,20.13,0.0,15.47,0.0,0.0,7,3
407,87,407,0.15671641791044777,16.46,5,12,33.38,0.0,5.34,30.21,31.07,0.0,0.0,0.0,0,0
408,87,408,0.20895522388059704,30.89,2,19,11.31,0.0,50.52,7.24,30.92,0.0,0.0,0.0,0,0
409,87,409,0.2835820895522388,7.29,4,11,44.22,0.0,41.76,5.11,0.0,8.91,0.0,0.0,2,7
410,87,410,0.25373134328358204,10.35,6,15,19.54,0.0,12.02,27.3,41.14,0.0,0.0,0.0,0,0
411,87,411,0.22388059701492538,12.21,3,23,45.6,0.0,6.11,20.47,27.82,0.0,0.0,0.0,0,0
412,87,412,0.1492537313432836,11.45,3,23,50.09,0.0,9.82,0.0,37.06,3.04,0.0,0.0,0,0
413,87,413,0.16417910447761194,5.39,7,15,44.86,0.0,32.22,3.94,18.97,0.0,0.0,0.0,3,5
414,87,414,0.24626865671641793,6.19,6,11,29.6,0.0,62.14,0.0,0.0,8.26,0.0,0.0,1,1
415,88,415,0.09701492537313433,15.13,1,16,19.11,8.83,24.18,47.88,0.0,0.0,0.0,0.0,4,4
416,89,416,0.21641791044776118,39.77,1,22,11.86,18.13,3.35,54.06,12.6,0.0,0.0,0.0,4,4
417,90,417,0.07462686567164178,4.02,7,15,12.06,0.0,39.13,5.05,19.55,24.2,0.0,0.0,7,3
418,91,418,0.17910447761194032,3.74,5,16,42.73,0.0,19.5,26.05,11.72,0.0,0.0,0.0,3,5
419,91,419,0.40298507462686567,5.21,4,1,78.79,0.0,10.21,2.78,8.22,0.0,0.0,0.0,2,7
420,92,420,0.1044776119402985,0.0,2,23,47.77,0.0,0.0,32.03,11.91,4.65,3.64,0.0,2,7
421,92,421,0.22388059701492538,0.58,1,0,39.42,0.0,1.25,20.7,17.86,15.1,0.0,5.68,7,3
422,92,422,0.22388059701492538,2.11,3,19,29.78,0.0,1.1,49.89,15.75,0.0,3.49,0.0,4,4
424,94,424,0.3731343283582089,5.09,3,18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
425,94,425,0.3208955223880597,3.54,5,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
426,94,426,0.32835820895522383,1.61,3,17,61.73,0.0,21.25,17.03,0.0,0.0,0.0,0.0,2,7
427,94,427,0.3134328358208955,1.8,4,21,89.0,0.0,0.0,8.22,2.78,0.0,0.0,0.0,2,7
428,95,428,0.32835820895522383,6.72,6,3,2.01,20.9,36.44,10.14,2.55,0.0,11.39,0.0,3,5
429,95,429,0.6940298507462687,1.37,6,9,53.54,8.04,24.5,8.17,1.34,0.0,4.4,0.0,3,5
430,96,430,0.05223880597014926,7.85,2,12,3.5,0.0,0.0,0.0,0.0,0.0,96.5,0.0,6,8
431,96,431,0.3134328358208955,17.59,1,18,29.78,52.01,13.87,0.0,4.34,0.0,0.0,0.0,5,6
432,97,432,0.09701492537313433,22.14,7,23,30.34,0.0,69.66,0.0,0.0,0.0,0.0,0.0,1,1
433,98,433,0.23134328358208958,5.47,1,18,27.59,0.0,47.58,24.83,0.0,0.0,0.0,0.0,2,7
434,99,434,0.13432835820895522,11.79,1,22,69.35,0.0,5.24,25.41,0.0,0.0,0.0,0.0,2,7
435,100,435,0.23880597014925373,49.11,1,21,98.15,0.0,1.85,0.0,0.0,0.0,0.0,0.0,9,2
436,100,436,0.5373134328358209,51.85,3,16,69.9,0.0,29.01,0.0,0.0,0.0,1.09,0.0,9,2
437,100,437,0.5373134328358209,46.89,2,19,84.86,0.0,7.79,4.24,0.0,0.0,3.11,0.0,9,2
438,100,438,0.962686567164179,52.0,7,22,73.57,0.0,24.68,0.0,0.0,0.0,0.0,0.0,9,2
439,101,439,0.04477611940298507,2.18,5,0,0.0,0.0,56.03,0.0,0.0,0.0,43.97,0.0,6,8
440,101,440,0.1044776119402985,15.57,1,0,0.0,10.17,34.56,0.0,0.0,0.0,55.27,0.0,6,8
441,102,441,0.4925373134328358,5.79,2,12,20.61,4.6,51.37,23.43,0.0,0.0,0.0,0.0,2,7
442,103,442,0.19402985074626866,0.52,1,19,70.73,0.0,4.48,0.0,7.65,13.74,0.0,3.4,2,7
443,103,443,0.20895522388059704,0.0,4,18,52.49,0.0,4.4,11.69,4.2,27.22,0.0,0.0,7,3
444,104,444,0.13432835820895522,2.39,5,11,2.17,8.41,37.3,18.24,7.01,0.0,26.86,0.0,3,5
445,104,445,0.12686567164179105,0.17,1,23,3.41,16.8,26.4,0.0,0.0,11.23,42.17,0.0,6,8
446,104,446,0.17164179104477612,0.0,5,9,12.13,5.67,52.12,8.25,0.0,0.0,21.83,0.0,1,1
447,104,447,0.4477611940298507,0.99,7,15,17.07,7.23,18.57,22.79,11.86,2.89,19.6,0.0,3,5
448,104,448,0.25373134328358204,2.28,4,13,7.04,28.48,18.18,7.76,8.16,0.0,30.36,0.0,3,5
449,104,449,0.2761194029850746,2.11,2,8,3.65,32.95,17.29,12.65,11.72,0.0,21.74,0.0,5,6
450,105,450,0.0,0.0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,8
451,106,451,0.04477611940298507,6.44,4,20,20.26,0.0,79.74,0.0,0.0,0.0,0.0,0.0,1,1
452,107,452,0.25373134328358204,13.54,1,18,13.35,33.86,8.43,8.37,3.74,0.0,32.25,0.0,5,6
453,107,453,0.32835820895522383,4.09,5,8,6.21,37.83,12.51,24.72,2.05,0.0,16.68,0.0,3,5
454,107,454,0.3134328358208955,8.7,2,8,1.43,16.84,16.89,9.76,0.0,0.0,55.06,0.0,6,8
455,107,455,0.25373134328358204,1.06,4,13,26.76,14.1,42.98,11.88,0.0,0.0,4.28,0.0,3,5
456,108,456,0.08955223880597016,0.67,2,16,22.04,28.97,11.37,5.85,10.05,21.72,0.0,0.0,7,3
457,108,457,0.08208955223880599,2.31,3,16,19.75,47.93,12.56,9.79,9.97,0.0,0.0,0.0,5,6
458,109,458,0.1119402985074627,16.41,1,16,6.17,0.0,46.13,47.7,0.0,0.0,0.0,0.0,4,4
459,109,459,0.20895522388059704,7.66,1,19,21.65,0.0,24.4,19.24,26.84,7.87,0.0,0.0,0,0
460,109,460,0.04477611940298507,1.84,3,16,24.47,0.0,41.57,25.95,8.01,0.0,0.0,0.0,1,1
461,109,461,0.2761194029850746,5.75,2,12,22.37,0.0,25.56,3.42,12.18,2.81,0.0,33.65,8,9
462,109,462,0.0373134328358209,4.77,2,11,13.54,0.0,25.86,28.05,24.16,8.4,0.0,0.0,0,0
463,109,463,0.029850746268656712,7.66,7,22,14.43,0.0,44.78,3.56,24.94,12.28,0.0,0.0,0,0
464,110,464,0.08955223880597016,18.17,7,10,7.31,0.0,35.59,57.1,0.0,0.0,0.0,0.0,4,4
465,110,465,0.00746268656716418,15.73,7,20,15.93,0.0,21.16,0.0,62.91,0.0,0.0,0.0,0,0
466,111,466,0.09701492537313433,12.97,1,10,0.0,0.0,21.96,69.61,8.43,0.0,0.0,0.0,4,4
467,112,467,0.22388059701492538,6.75,1,16,11.73,31.62,11.76,15.15,1.47,5.16,23.11,0.0,5,6
468,112,468,0.15671641791044777,0.57,3,23,6.32,39.55,28.17,13.61,7.39,0.0,4.96,0.0,5,6
469,112,469,0.19402985074626866,1.67,2,23,36.54,14.02,24.68,10.48,0.0,0.0,14.27,0.0,2,7
470,112,470,0.38805970149253727,7.8,7,22,12.12,16.14,21.74,30.03,0.0,3.77,16.2,0.0,3,5
471,112,471,0.1417910447761194,6.09,3,22,32.61,6.45,35.17,3.24,13.68,0.0,8.85,0.0,2,7
472,112,472,0.24626865671641793,0.99,5,0,40.2,15.87,28.07,13.19,2.68,0.0,0.0,0.0,3,5
473,112,473,0.23134328358208958,2.05,2,22,40.34,32.56,9.01,15.32,2.78,0.0,0.0,0.0,2,7
474,112,474,0.26119402985074625,0.78,2,23,38.41,8.08,34.02,6.83,4.18,0.0,8.49,0.0,2,7
475,112,475,0.17164179104477612,0.35,3,23,27.59,20.91,27.51,5.66,9.54,0.0,8.79,0.0,2,7
476,112,476,0.26865671641791045,0.82,3,22,23.62,28.9,15.3,6.76,0.0,0.0,25.41,0.0,5,6
477,112,477,0.17910447761194032,0.13,3,23,48.72,20.75,15.47,15.06,0.0,0.0,0.0,0.0,2,7
478,112,478,0.5223880597014925,8.07,1,0,23.76,9.03,22.94,7.28,10.9,0.0,26.09,0.0,2,7
479,112,479,0.23880597014925373,0.57,4,0,42.31,23.93,25.01,6.32,0.0,0.0,2.42,0.0,2,7
480,112,480,0.30597014925373134,18.12,3,22,16.98,36.64,29.66,5.51,11.2,0.0,0.0,0.0,5,6
481,113,481,0.40298507462686567,6.44,7,22,10.09,40.5,14.49,34.92,0.0,0.0,0.0,0.0,3,5
482,113,482,0.30597014925373134,2.18,2,0,13.5,77.96,8.54,0.0,0.0,0.0,0.0,0.0,5,6
483,113,483,0.33582089552238803,3.86,3,0,20.61,62.19,17.2,0.0,0.0,0.0,0.0,0.0,5,6
484,113,484,0.3507462686567164,1.43,2,0,12.88,75.94,1.43,2.61,0.0,0.0,7.14,0.0,5,6
485,113,485,0.4626865671641791,6.67,2,8,24.39,48.46,11.58,9.48,3.15,0.0,2.95,0.0,5,6
486,113,486,0.5149253731343283,8.17,3,0,17.41,59.02,12.65,10.93,0.0,0.0,0.0,0.0,5,6
487,113,487,0.4925373134328358,4.1,2,0,17.58,66.47,15.95,0.0,0.0,0.0,0.0,0.0,5,6
488,113,488,0.5074626865671642,5.36,2,23,43.5,31.09,7.42,13.24,4.12,0.63,0.0,0.0,2,7
489,113,489,0.43283582089552236,1.18,1,0,25.22,62.19,12.59,0.0,0.0,0.0,0.0,0.0,5,6
